FIPS,State,County,Predicted COVID Cases,Amount Over / Under (Cases),Population
37193,NC,Wilkes County,8351.0,-1476.0,65791
37195,NC,Wilson County,10307.0,-1812.0,78306
37197,NC,Yadkin County,4579.0,-2359.0,37507
37199,NC,Yancey County,2802.0,108.0,18768
38001,ND,Adams County,1666.0,1458.0,2133
38003,ND,Barnes County,1713.0,426.0,10761
38005,ND,Benson County,1666.0,899.0,5772
38007,ND,Billings County,1666.0,1620.0,1025
38009,ND,Bottineau County,1666.0,1019.0,6384
38011,ND,Bowman County,1666.0,1429.0,2899
38013,ND,Burke County,1666.0,1544.0,2132
38015,ND,Burleigh County,11047.0,-3659.0,99396
38017,ND,Cass County,22372.0,-7347.0,192713
38019,ND,Cavalier County,1666.0,1313.0,3608
38021,ND,Dickey County,1666.0,1118.0,4928
38023,ND,Divide County,1666.0,1436.0,2169
38025,ND,Dunn County,1666.0,1363.0,3994
38027,ND,Eddy County,1666.0,1403.0,2307
38029,ND,Emmons County,1666.0,1446.0,3254
38031,ND,Foster County,1666.0,1271.0,3380
38033,ND,Golden Valley County,1666.0,1550.0,1746
38035,ND,Grand Forks County,8415.0,-2644.0,72421
38037,ND,Grant County,1666.0,1510.0,2238
38039,ND,Griggs County,1666.0,1459.0,2249
38041,ND,Hettinger County,1666.0,1280.0,2411
38043,ND,Kidder County,1666.0,1486.0,2381
38045,ND,LaMoure County,1666.0,1298.0,4076
38047,ND,Logan County,1666.0,1477.0,1838
38049,ND,McHenry County,2006.0,1522.0,5195
38051,ND,McIntosh County,1666.0,1361.0,2495
38053,ND,McKenzie County,1996.0,1080.0,13889
38055,ND,McLean County,1713.0,817.0,9858
38057,ND,Mercer County,1666.0,715.0,8327
38059,ND,Morton County,3746.0,-676.0,33705
38061,ND,Mountrail County,1713.0,207.0,9241
38063,ND,Nelson County,1666.0,1396.0,2999
38065,ND,Oliver County,1666.0,1553.0,1862
38067,ND,Pembina County,1666.0,866.0,6745
38069,ND,Pierce County,2006.0,1633.0,3931
38071,ND,Ramsey County,2106.0,528.0,11516
38073,ND,Ransom County,1666.0,893.0,5647
38075,ND,Renville County,1666.0,1473.0,2250
38077,ND,Richland County,2053.0,393.0,16574
38079,ND,Rolette County,2138.0,-1790.0,11867
38081,ND,Sargent County,1666.0,1196.0,3804
38083,ND,Sheridan County,1666.0,1578.0,1286
38085,ND,Sioux County,1666.0,1043.0,3686
38087,ND,Slope County,1666.0,1650.0,682
38089,ND,Stark County,3486.0,-913.0,32718
38091,ND,Steele County,1666.0,1543.0,1793
38093,ND,Stutsman County,2353.0,-546.0,21476
38095,ND,Towner County,1666.0,1412.0,2060
38097,ND,Traill County,1666.0,905.0,7955
38099,ND,Walsh County,1713.0,329.0,10460
38101,ND,Ward County,7688.0,-624.0,68788
38103,ND,Wells County,1666.0,1308.0,3922
38105,ND,Williams County,4124.0,274.0,37966
39001,OH,Adams County,3897.0,277.0,27459
39003,OH,Allen County,12410.0,400.0,101097
39005,OH,Ashland County,6094.0,738.0,52024
39007,OH,Ashtabula County,11466.0,1791.0,96960
39009,OH,Athens County,7095.0,-3092.0,60881
39011,OH,Auglaize County,4965.0,-142.0,45946
39013,OH,Belmont County,8351.0,1062.0,65495
39015,OH,Brown County,5294.0,-357.0,43700
39017,OH,Butler County,45571.0,-3585.0,389728
39019,OH,Carroll County,3268.0,1299.0,26686
39021,OH,Champaign County,4473.0,509.0,38743
39023,OH,Clark County,17782.0,490.0,134732
39025,OH,Clermont County,26220.0,-1739.0,210679
39027,OH,Clinton County,4633.0,-548.0,41890
39029,OH,Columbiana County,12410.0,2339.0,100569
39031,OH,Coshocton County,4303.0,592.0,36615
39033,OH,Crawford County,4720.0,-720.0,41509
39035,OH,Cuyahoga County,127994.0,15981.0,1236994
39037,OH,Darke County,6181.0,795.0,51526
39039,OH,Defiance County,4579.0,462.0,38128
39041,OH,Delaware County,26797.0,3364.0,226526
39043,OH,Erie County,8515.0,-855.0,74514
39045,OH,Fairfield County,19452.0,1055.0,162956
39047,OH,Fayette County,3843.0,270.0,28832
39049,OH,Franklin County,140620.0,-8433.0,1321730
39051,OH,Fulton County,4271.0,73.0,42158
39053,OH,Gallia County,3985.0,-884.0,29030
39055,OH,Geauga County,9871.0,3398.0,95491
39057,OH,Greene County,19452.0,-731.0,169027
39059,OH,Guernsey County,4460.0,-1045.0,38060
39061,OH,Hamilton County,104585.0,4549.0,824721
39063,OH,Hancock County,8431.0,539.0,74774
39065,OH,Hardin County,4074.0,961.0,30391
39067,OH,Harrison County,2329.0,717.0,14351
39069,OH,Henry County,3220.0,393.0,27526
39071,OH,Highland County,4720.0,-755.0,43426
39073,OH,Hocking County,3774.0,59.0,27818
39075,OH,Holmes County,4271.0,2850.0,44375
39077,OH,Huron County,6755.0,420.0,58219
39079,OH,Jackson County,4390.0,-649.0,32611
39081,OH,Jefferson County,8554.0,1027.0,64273
39083,OH,Knox County,7329.0,998.0,63196
39085,OH,Lake County,27742.0,8620.0,231736
39087,OH,Lawrence County,6590.0,-4921.0,56572
39089,OH,Licking County,20153.0,-347.0,181765
39091,OH,Logan County,5050.0,377.0,46062
39093,OH,Lorain County,37757.0,4791.0,316031
39095,OH,Lucas County,57082.0,5841.0,426719
39097,OH,Madison County,4579.0,419.0,43581
39099,OH,Mahoning County,29358.0,5261.0,225922
39101,OH,Marion County,8079.0,-924.0,64609
39103,OH,Medina County,21401.0,3927.0,183489
39105,OH,Meigs County,3250.0,430.0,21961
39107,OH,Mercer County,4202.0,531.0,42424
39109,OH,Miami County,12650.0,981.0,110213
39111,OH,Monroe County,2251.0,759.0,13215
39113,OH,Montgomery County,64123.0,-3529.0,533474
39115,OH,Morgan County,2251.0,606.0,13669
39117,OH,Morrow County,3941.0,599.0,35336
39119,OH,Muskingum County,10045.0,-2351.0,86114
39121,OH,Noble County,2135.0,724.0,14325
39123,OH,Ottawa County,4509.0,462.0,39968
39125,OH,Paulding County,2577.0,692.0,18762
39127,OH,Perry County,4303.0,390.0,35471
39129,OH,Pickaway County,6094.0,-1313.0,60007
39131,OH,Pike County,3897.0,-721.0,27012
39133,OH,Portage County,19549.0,3799.0,161742
39135,OH,Preble County,4579.0,343.0,40574
39137,OH,Putnam County,3863.0,968.0,34330
39139,OH,Richland County,14100.0,-286.0,125261
39141,OH,Ross County,9285.0,-1864.0,76508
39143,OH,Sandusky County,7844.0,1392.0,58567
39145,OH,Scioto County,9033.0,-3868.0,72189
39147,OH,Seneca County,6181.0,722.0,54534
39149,OH,Shelby County,5805.0,984.0,47684
39151,OH,Stark County,44823.0,12454.0,372785
39153,OH,Summit County,62483.0,14120.0,535769
39155,OH,Trumbull County,26556.0,7153.0,200726
39157,OH,Tuscarawas County,10784.0,2325.0,91971
39159,OH,Union County,6706.0,-1866.0,66876
39161,OH,Van Wert County,3457.0,530.0,28804
39163,OH,Vinton County,2076.0,556.0,12577
39165,OH,Warren County,29296.0,-850.0,249735
39167,OH,Washington County,7542.0,1823.0,58868
39169,OH,Wayne County,14332.0,4367.0,116552
39171,OH,Williams County,4579.0,124.0,36648
39173,OH,Wood County,19166.0,4179.0,131642
39175,OH,Wyandot County,2654.0,361.0,21552
40001,OK,Adair County,3015.0,-1366.0,19516
40003,OK,Alfalfa County,1666.0,1236.0,5689
40005,OK,Atoka County,2105.0,322.0,14327
40007,OK,Beaver County,1666.0,1196.0,5019
40009,OK,Beckham County,2616.0,-184.0,21976
40011,OK,Blaine County,1744.0,602.0,8445
40013,OK,Bryan County,6590.0,-688.0,48038
40015,OK,Caddo County,3473.0,-639.0,26237
40017,OK,Canadian County,18781.0,-2897.0,169254
40019,OK,Carter County,5954.0,-2828.0,48336
40021,OK,Cherokee County,5884.0,-1726.0,48074
40023,OK,Choctaw County,2360.0,320.0,14407
40025,OK,Cimarron County,1666.0,1398.0,2233
40027,OK,Cleveland County,34589.0,-15631.0,299484
40029,OK,Coal County,1666.0,740.0,5291
40031,OK,Comanche County,13429.0,-2718.0,122225
40033,OK,Cotton County,1666.0,1059.0,5449
40035,OK,Craig County,2184.0,-319.0,14176
40037,OK,Creek County,8925.0,-801.0,72686
40039,OK,Custer County,3396.0,-307.0,28039
40041,OK,Delaware County,5566.0,210.0,41480
40043,OK,Dewey County,1666.0,1229.0,4404
40045,OK,Ellis County,1666.0,1217.0,3683
40047,OK,Garfield County,7027.0,360.0,61951
40049,OK,Garvin County,3305.0,164.0,25771
40051,OK,Grady County,6755.0,-703.0,56648
40053,OK,Grant County,1666.0,1163.0,4122
40055,OK,Greer County,1666.0,964.0,5546
40057,OK,Harmon County,1666.0,1251.0,2416
40059,OK,Harper County,1666.0,1395.0,3165
40061,OK,Haskell County,1900.0,574.0,11667
40063,OK,Hughes County,2184.0,1004.0,13434
40065,OK,Jackson County,3040.0,-536.0,24659
40067,OK,Jefferson County,2006.0,1463.0,5408
40069,OK,Johnston County,2053.0,323.0,10346
40071,OK,Kay County,5150.0,-1635.0,43738
40073,OK,Kingfisher County,1958.0,-20.0,15228
40075,OK,Kiowa County,1666.0,583.0,8480
40077,OK,Latimer County,1791.0,787.0,9556
40079,OK,Le Flore County,6226.0,-127.0,49002
40081,OK,Lincoln County,4303.0,-6.0,34134
40083,OK,Logan County,5744.0,-782.0,51924
40085,OK,Love County,1791.0,51.0,10174
40087,OK,McClain County,4839.0,-1245.0,45410
40089,OK,McCurtain County,4488.0,931.0,30773
40091,OK,McIntosh County,3040.0,514.0,19403
40093,OK,Major County,1666.0,562.0,7536
40095,OK,Marshall County,2175.0,-331.0,15921
40097,OK,Mayes County,5150.0,-227.0,39570
40099,OK,Murray County,2105.0,-199.0,13681
40101,OK,Muskogee County,8351.0,-1135.0,66307
40103,OK,Noble County,1713.0,202.0,10845
40105,OK,Nowata County,1770.0,559.0,9413
40107,OK,Okfuskee County,1900.0,265.0,11227
40109,OK,Oklahoma County,99384.0,-9068.0,803103
40111,OK,Okmulgee County,5150.0,361.0,37011
40113,OK,Osage County,5050.0,-745.0,45852
40115,OK,Ottawa County,4009.0,-637.0,30329
40117,OK,Pawnee County,2135.0,119.0,15681
40119,OK,Payne County,9939.0,279.0,82701
40121,OK,Pittsburg County,5294.0,-859.0,43476
40123,OK,Pontotoc County,4372.0,-3925.0,38032
40125,OK,Pottawatomie County,9607.0,-2820.0,73351
40127,OK,Pushmataha County,1848.0,567.0,10709
40129,OK,Roger Mills County,1666.0,1280.0,3337
40131,OK,Rogers County,11729.0,-1616.0,99060
40133,OK,Seminole County,3384.0,102.0,23464
40135,OK,Sequoyah County,5566.0,41.0,39801
40137,OK,Stephens County,5294.0,513.0,43616
40139,OK,Texas County,2336.0,145.0,20505
40141,OK,Tillman County,1666.0,961.0,6971
40143,OK,Tulsa County,95327.0,6231.0,677061
40145,OK,Wagoner County,9705.0,-2939.0,86697
40147,OK,Washington County,5954.0,-167.0,53238
40149,OK,Washita County,1848.0,417.0,10736
40151,OK,Woods County,1666.0,769.0,8602
40153,OK,Woodward County,2509.0,646.0,20015
41001,OR,Baker County,2424.0,968.0,16937
41003,OR,Benton County,11583.0,-3108.0,97661
41005,OR,Clackamas County,50930.0,4016.0,423118
41007,OR,Clatsop County,4396.0,1125.0,41652
41009,OR,Columbia County,6259.0,1034.0,53607
41011,OR,Coos County,8079.0,-91.0,64923
41013,OR,Crook County,3061.0,-1035.0,26377
41015,OR,Curry County,2904.0,422.0,23613
41017,OR,Deschutes County,27294.0,-7057.0,206483
41019,OR,Douglas County,14100.0,2841.0,112290
41021,OR,Gilliam County,1666.0,1545.0,2008
41023,OR,Grant County,1736.0,700.0,7225
41025,OR,Harney County,1666.0,979.0,7532
41027,OR,Hood River County,2748.0,498.0,24035
41029,OR,Jackson County,29358.0,2567.0,221669
41031,OR,Jefferson County,3106.0,-1362.0,25324
41033,OR,Josephine County,10307.0,827.0,87800
41035,OR,Klamath County,8925.0,806.0,70190
41037,OR,Lake County,1736.0,1174.0,8373
41039,OR,Lane County,50848.0,5896.0,382181
41041,OR,Lincoln County,6468.0,1376.0,50752
41043,OR,Linn County,17782.0,1199.0,130622
41045,OR,Malheur County,3939.0,514.0,31858
41047,OR,Marion County,40908.0,-2883.0,346719
41049,OR,Morrow County,1913.0,644.0,12292
41051,OR,Multnomah County,106457.0,4995.0,794563
41053,OR,Polk County,10512.0,-597.0,89593
41055,OR,Sherman County,1666.0,1482.0,1947
41057,OR,Tillamook County,3259.0,743.0,27521
41059,OR,Umatilla County,9013.0,-1218.0,80261
41061,OR,Union County,3185.0,952.0,26165
41063,OR,Wallowa County,1736.0,978.0,7650
41065,OR,Wasco County,3368.0,107.0,26555
41067,OR,Washington County,76340.0,2479.0,600086
41069,OR,Wheeler County,1666.0,1502.0,1435
41071,OR,Yamhill County,11729.0,13.0,108362
42001,PA,Adams County,11389.0,-668.0,105959
42003,PA,Allegheny County,150790.0,-532.0,1232605
42005,PA,Armstrong County,8070.0,2116.0,64704
42007,PA,Beaver County,23564.0,5487.0,165737
42009,PA,Bedford County,5414.0,1621.0,47421
42011,PA,Berks County,50758.0,5212.0,431573
42013,PA,Blair County,15219.0,3975.0,120734
42015,PA,Bradford County,6755.0,-2374.0,59854
42017,PA,Bucks County,79610.0,21313.0,645557
42019,PA,Butler County,23555.0,3022.0,197368
42021,PA,Cambria County,15119.0,-1399.0,131429
42023,PA,Cameron County,2006.0,1669.0,4406
42025,PA,Carbon County,8108.0,558.0,65493
42027,PA,Centre County,21166.0,4722.0,157533
42029,PA,Chester County,58283.0,11855.0,546638
42031,PA,Clarion County,4372.0,1250.0,37227
42033,PA,Clearfield County,9285.0,312.0,77824
42035,PA,Clinton County,4249.0,233.0,37776
42037,PA,Columbia County,8070.0,288.0,65289
42039,PA,Crawford County,9625.0,844.0,82405
42041,PA,Cumberland County,29393.0,5169.0,268532
42043,PA,Dauphin County,33590.0,7407.0,288687
42045,PA,Delaware County,63388.0,7431.0,575873
42047,PA,Elk County,3697.0,713.0,30467
42049,PA,Erie County,30538.0,2341.0,268840
42051,PA,Fayette County,15717.0,762.0,125368
42053,PA,Forest County,1723.0,1072.0,6603
42055,PA,Franklin County,19234.0,-742.0,156951
42057,PA,Fulton County,2212.0,406.0,14554
42059,PA,Greene County,4318.0,335.0,34529
42061,PA,Huntingdon County,4372.0,-630.0,43297
42063,PA,Indiana County,9625.0,945.0,83064
42065,PA,Jefferson County,4662.0,717.0,43731
42067,PA,Juniata County,2839.0,1044.0,23281
42069,PA,Lackawanna County,29358.0,2901.0,215750
42071,PA,Lancaster County,66935.0,14193.0,556660
42073,PA,Lawrence County,9753.0,1799.0,84812
42075,PA,Lebanon County,18948.0,2523.0,143902
42077,PA,Lehigh County,46037.0,2336.0,376274
42079,PA,Luzerne County,40908.0,3711.0,326496
42081,PA,Lycoming County,14003.0,1848.0,113034
42083,PA,McKean County,4460.0,1221.0,39819
42085,PA,Mercer County,13332.0,4057.0,109137
42087,PA,Mifflin County,4886.0,-537.0,45984
42089,PA,Monroe County,23564.0,3476.0,167451
42091,PA,Montgomery County,95490.0,14057.0,865044
42093,PA,Montour County,2342.0,-73.0,18054
42095,PA,Northampton County,38039.0,458.0,317900
42097,PA,Northumberland County,10784.0,262.0,90123
42099,PA,Perry County,5203.0,1892.0,46113
42101,PA,Philadelphia County,196990.0,45378.0,1566836
42103,PA,Pike County,6881.0,1210.0,60576
42105,PA,Potter County,2329.0,1128.0,16206
42107,PA,Schuylkill County,17782.0,2893.0,143188
42109,PA,Snyder County,3941.0,737.0,39506
42111,PA,Somerset County,8070.0,432.0,72629
42113,PA,Sullivan County,1666.0,1126.0,5845
42115,PA,Susquehanna County,4249.0,281.0,38139
42117,PA,Tioga County,4372.0,633.0,40967
42119,PA,Union County,4249.0,-43.0,42690
42121,PA,Venango County,5810.0,1304.0,49734
42123,PA,Warren County,4372.0,591.0,37818
42125,PA,Washington County,29358.0,2914.0,209940
42127,PA,Wayne County,5582.0,419.0,51084
42129,PA,Westmoreland County,45571.0,8701.0,351998
42131,PA,Wyoming County,3268.0,765.0,26024
42133,PA,York County,56159.0,-190.0,461049
44001,RI,Bristol County,5608.0,-3903.0,50307
44003,RI,Kent County,20522.0,-11948.0,171134
44005,RI,Newport County,9521.0,-4422.0,84721
44007,RI,Providence County,107337.0,-21789.0,657424
44009,RI,Washington County,17372.0,-5536.0,130256
45001,SC,Abbeville County,3040.0,-275.0,24338
45003,SC,Aiken County,21166.0,-159.0,174228
45005,SC,Allendale County,1666.0,696.0,7418
45007,SC,Anderson County,25343.0,-2236.0,209652
45009,SC,Bamberg County,2050.0,150.0,12950
45011,SC,Barnwell County,2963.0,405.0,20471
45013,SC,Beaufort County,21999.0,-1232.0,196147
45015,SC,Berkeley County,27370.0,-3417.0,244952
45017,SC,Calhoun County,2028.0,451.0,14197
45019,SC,Charleston County,50463.0,-12215.0,419350
45021,SC,Cherokee County,6317.0,-792.0,56121
45023,SC,Chester County,4460.0,-695.0,31993
45025,SC,Chesterfield County,5496.0,-755.0,43741
45027,SC,Clarendon County,4146.0,-858.0,30927
45029,SC,Colleton County,4964.0,25.0,38580
45031,SC,Darlington County,9138.0,435.0,62436
45033,SC,Dillon County,4489.0,-133.0,27747
45035,SC,Dorchester County,19549.0,-11863.0,166050
45037,SC,Edgefield County,3396.0,55.0,26959
45039,SC,Fairfield County,2826.0,-908.0,20450
45041,SC,Florence County,18728.0,-1675.0,136740
45043,SC,Georgetown County,7739.0,-882.0,64669
45045,SC,Greenville County,67798.0,-18704.0,547845
45047,SC,Greenwood County,8925.0,-3295.0,69223
45049,SC,Hampton County,2292.0,-273.0,18136
45051,SC,Horry County,42122.0,-8040.0,383147
45053,SC,Jasper County,3964.0,1108.0,31986
45055,SC,Kershaw County,8313.0,-5013.0,67850
45057,SC,Lancaster County,11729.0,-1047.0,104724
45059,SC,Laurens County,8653.0,-1046.0,67951
45061,SC,Lee County,2715.0,620.0,16161
45063,SC,Lexington County,37792.0,-21902.0,305105
45065,SC,McCormick County,1770.0,582.0,9741
45067,SC,Marion County,4489.0,-74.0,28471
45069,SC,Marlboro County,3882.0,-445.0,26006
45071,SC,Newberry County,4460.0,-3265.0,38315
45073,SC,Oconee County,10307.0,-1057.0,80160
45075,SC,Orangeburg County,10404.0,-2481.0,83101
45077,SC,Pickens County,15664.0,-7247.0,133470
45079,SC,Richland County,57253.0,-21090.0,421526
45081,SC,Saluda County,2509.0,749.0,18984
45083,SC,Spartanburg County,40195.0,-6832.0,345948
45085,SC,Sumter County,12410.0,-3695.0,103936
45087,SC,Union County,3531.0,-778.0,26739
45089,SC,Williamsburg County,4719.0,625.0,30113
45091,SC,York County,37792.0,-3237.0,294201
46003,SD,Aurora County,1666.0,1390.0,2762
46005,SD,Beadle County,2188.0,460.0,19488
46007,SD,Bennett County,1666.0,1294.0,3333
46009,SD,Bon Homme County,1666.0,1023.0,7064
46011,SD,Brookings County,3871.0,435.0,35491
46013,SD,Brown County,4081.0,-17.0,37901
46015,SD,Brule County,1666.0,1081.0,5301
46017,SD,Buffalo County,1666.0,1465.0,1854
46019,SD,Butte County,1770.0,743.0,10790
46021,SD,Campbell County,1666.0,1572.0,1355
46023,SD,Charles Mix County,1713.0,409.0,9232
46025,SD,Clark County,1666.0,1341.0,3923
46027,SD,Clay County,1901.0,541.0,15301
46029,SD,Codington County,3049.0,-791.0,28736
46031,SD,Corson County,1666.0,1246.0,3817
46033,SD,Custer County,1713.0,806.0,9021
46035,SD,Davison County,2432.0,57.0,19907
46037,SD,Day County,1666.0,1163.0,5475
46039,SD,Deuel County,1666.0,1313.0,4361
46041,SD,Dewey County,1666.0,532.0,5142
46043,SD,Douglas County,1666.0,1461.0,2787
46045,SD,Edmunds County,1666.0,1338.0,4071
46047,SD,Fall River County,1666.0,561.0,7397
46049,SD,Faulk County,1666.0,1457.0,2122
46051,SD,Grant County,1666.0,854.0,7486
46053,SD,Gregory County,1666.0,1315.0,3999
46055,SD,Haakon County,1666.0,1508.0,1834
46057,SD,Hamlin County,1666.0,1134.0,6394
46059,SD,Hand County,1666.0,1455.0,3112
46061,SD,Hanson County,1666.0,1445.0,3479
46063,SD,Harding County,1666.0,1618.0,1339
46065,SD,Hughes County,2053.0,691.0,17681
46067,SD,Hutchinson County,1666.0,1039.0,7351
46069,SD,Hyde County,1666.0,1556.0,1199
46071,SD,Jackson County,1666.0,1381.0,2832
46073,SD,Jerauld County,1666.0,1533.0,1662
46075,SD,Jones County,1666.0,1626.0,875
46077,SD,Kingsbury County,1666.0,1174.0,5279
46079,SD,Lake County,1713.0,978.0,10940
46081,SD,Lawrence County,2894.0,196.0,27240
46083,SD,Lincoln County,7221.0,2019.0,71024
46085,SD,Lyman County,1666.0,1172.0,3705
46087,SD,McCook County,1666.0,1291.0,5768
46089,SD,McPherson County,1666.0,1503.0,2396
46091,SD,Marshall County,1666.0,1316.0,4363
46093,SD,Meade County,3423.0,409.0,30702
46095,SD,Mellette County,1666.0,1406.0,1873
46097,SD,Miner County,1666.0,1518.0,2285
46099,SD,Minnehaha County,20857.0,570.0,203845
46101,SD,Moody County,1666.0,987.0,6382
46102,SD,Oglala Lakota County,2429.0,310.0,13508
46103,SD,Pennington County,14548.0,464.0,114306
46105,SD,Perkins County,1666.0,1428.0,2809
46107,SD,Potter County,1666.0,1409.0,2446
46109,SD,Roberts County,1713.0,705.0,10139
46111,SD,Sanborn County,1666.0,1456.0,2403
46115,SD,Spink County,1666.0,1142.0,6228
46117,SD,Stanley County,1666.0,1470.0,3017
46119,SD,Sully County,1666.0,1606.0,1482
46121,SD,Todd County,1792.0,19.0,9233
46123,SD,Tripp County,1666.0,989.0,5579
46125,SD,Turner County,1713.0,1087.0,8888
46127,SD,Union County,2123.0,873.0,17063
46129,SD,Walworth County,1666.0,1205.0,5286
46135,SD,Yankton County,2353.0,19.0,23412
46137,SD,Ziebach County,1666.0,1446.0,2394
47001,TN,Anderson County,9625.0,-2876.0,78929
47003,TN,Bedford County,5380.0,-2135.0,51964
47005,TN,Benton County,2291.0,-26.0,15994
47007,TN,Bledsoe County,2184.0,553.0,14824
47009,TN,Blount County,17014.0,-4470.0,139810
47011,TN,Bradley County,13332.0,-997.0,110539
47013,TN,Campbell County,5294.0,-1897.0,39564
47015,TN,Cannon County,2105.0,26.0,14807
47017,TN,Carroll County,3774.0,-1169.0,28418
47019,TN,Carter County,6930.0,-2105.0,56485
47021,TN,Cheatham County,4271.0,-840.0,41764
47023,TN,Chester County,2105.0,-929.0,17558
47025,TN,Claiborne County,4460.0,-290.0,32357
47027,TN,Clay County,1666.0,706.0,7656
47029,TN,Cocke County,5033.0,-940.0,36849
47031,TN,Coffee County,7095.0,-1781.0,59779
47033,TN,Crockett County,2028.0,-681.0,13862
47035,TN,Cumberland County,6832.0,-220.0,63482
47037,TN,Davidson County,99555.0,1173.0,707351
47039,TN,Decatur County,1970.0,187.0,11549
47041,TN,DeKalb County,2840.0,-106.0,21002
47043,TN,Dickson County,6181.0,-1868.0,55727
47045,TN,Dyer County,4460.0,-2084.0,36440
47047,TN,Fayette County,4579.0,-878.0,43338
47049,TN,Fentress County,3110.0,307.0,19335
47051,TN,Franklin County,5050.0,-1819.0,44119
47053,TN,Gibson County,6226.0,-3425.0,50826
47055,TN,Giles County,4074.0,-652.0,30540
47057,TN,Grainger County,3079.0,-120.0,24185
47059,TN,Greene County,8351.0,-3060.0,71292
47061,TN,Grundy County,2106.0,617.0,13779
47063,TN,Hamblen County,7497.0,-2039.0,65167
47065,TN,Hamilton County,45571.0,-2071.0,374602
47067,TN,Hancock County,1666.0,516.0,6846
47069,TN,Hardeman County,3301.0,-474.0,25511
47071,TN,Hardin County,3813.0,-717.0,27065
47073,TN,Hawkins County,6226.0,-2946.0,57903
47075,TN,Haywood County,2407.0,-1136.0,17518
47077,TN,Henderson County,3843.0,-739.0,27907
47079,TN,Henry County,4372.0,368.0,32382
47081,TN,Hickman County,2772.0,-424.0,25481
47083,TN,Houston County,1723.0,744.0,8247
47085,TN,Humphreys County,2654.0,280.0,19023
47087,TN,Jackson County,1969.0,393.0,12015
47089,TN,Jefferson County,6656.0,-1533.0,56660
47091,TN,Johnson County,2439.0,689.0,18046
47093,TN,Knox County,60970.0,-7559.0,495380
47095,TN,Lake County,1666.0,665.0,6500
47097,TN,Lauderdale County,3418.0,-247.0,24741
47099,TN,Lawrence County,5050.0,-1430.0,45502
47101,TN,Lewis County,2028.0,626.0,12912
47103,TN,Lincoln County,4372.0,9.0,36006
47105,TN,Loudon County,5744.0,-2266.0,58244
47107,TN,McMinn County,6226.0,-1988.0,54695
47109,TN,McNairy County,3473.0,-738.0,25993
47111,TN,Macon County,3096.0,-1074.0,26214
47113,TN,Madison County,12410.0,-5853.0,99172
47115,TN,Marion County,3606.0,-944.0,29050
47117,TN,Marshall County,4249.0,-721.0,35857
47119,TN,Maury County,11729.0,-1450.0,107996
47121,TN,Meigs County,2028.0,327.0,13258
47123,TN,Monroe County,5954.0,-1320.0,47680
47125,TN,Montgomery County,27836.0,2432.0,234899
47127,TN,Moore County,1666.0,535.0,6716
47129,TN,Morgan County,2733.0,-684.0,21207
47131,TN,Obion County,4128.0,-1311.0,30374
47133,TN,Overton County,2772.0,-442.0,22993
47135,TN,Perry County,1723.0,706.0,8705
47137,TN,Pickett County,1666.0,721.0,5103
47139,TN,Polk County,2386.0,250.0,17778
47141,TN,Putnam County,10034.0,-1147.0,82470
47143,TN,Rhea County,4249.0,150.0,33689
47145,TN,Roane County,6590.0,-1420.0,55129
47147,TN,Robertson County,8862.0,-1018.0,75398
47149,TN,Rutherford County,45324.0,-178.0,360682
47151,TN,Scott County,3015.0,-2465.0,21999
47153,TN,Sequatchie County,2106.0,324.0,16918
47155,TN,Sevier County,11729.0,-1906.0,98806
47157,TN,Shelby County,109465.0,-7557.0,916357
47159,TN,Smith County,2654.0,-34.0,20470
47161,TN,Stewart County,2105.0,728.0,13994
47163,TN,Sullivan County,21166.0,-5564.0,160862
47165,TN,Sumner County,21897.0,-3580.0,203721
47167,TN,Tipton County,7542.0,-989.0,61650
47169,TN,Trousdale County,1899.0,592.0,12077
47171,TN,Unicoi County,2424.0,-703.0,17591
47173,TN,Union County,2655.0,-448.0,20473
47175,TN,Van Buren County,1666.0,837.0,6430
47177,TN,Warren County,4390.0,-1706.0,42001
47179,TN,Washington County,17330.0,-5138.0,136147
47181,TN,Wayne County,2610.0,225.0,16266
47183,TN,Weakley County,4460.0,-60.0,33043
47185,TN,White County,3606.0,-33.0,28000
47187,TN,Williamson County,27263.0,-2202.0,260738
47189,TN,Wilson County,18099.0,-2034.0,158593
48001,TX,Anderson County,6468.0,3937.0,57227
48003,TX,Andrews County,2342.0,508.0,18324
48005,TX,Angelina County,10034.0,7314.0,87124
48007,TX,Aransas County,3211.0,530.0,24963
48009,TX,Archer County,1713.0,548.0,8849
48011,TX,Armstrong County,1666.0,1359.0,1857
48013,TX,Atascosa County,5884.0,-598.0,50736
48015,TX,Austin County,3798.0,896.0,31070
48017,TX,Bailey County,1666.0,1078.0,6803
48019,TX,Bandera County,2577.0,921.0,22120
48021,TX,Bastrop County,12138.0,582.0,106395
48023,TX,Baylor County,1666.0,1347.0,3462
48025,TX,Bee County,4074.0,-181.0,30992
48027,TX,Bell County,43819.0,1610.0,387454
48029,TX,Bexar County,361603.0,20272.0,2060191
48031,TX,Blanco County,1913.0,181.0,12411
48033,TX,Borden County,1666.0,1594.0,580
48035,TX,Bosque County,2577.0,383.0,18707
48037,TX,Bowie County,11046.0,587.0,91712
48039,TX,Brazoria County,46037.0,-1380.0,388234
48041,TX,Brazos County,29723.0,-2511.0,241931
48043,TX,Brewster County,1713.0,1482.0,9344
48045,TX,Briscoe County,1666.0,1369.0,1439
48047,TX,Brooks County,1666.0,808.0,6902
