FIPS,State,County,Predicted COVID Cases,Amount Over / Under (Cases),Population
26085,MI,Lake County,1644.0,686.0,12651
26087,MI,Lapeer County,9070.0,768.0,88632
26089,MI,Leelanau County,2600.0,759.0,22883
26091,MI,Lenawee County,12018.0,-435.0,98280
26093,MI,Livingston County,19880.0,-3575.0,196134
26095,MI,Luce County,514.0,-87.0,6274
26097,MI,Mackinac County,1475.0,248.0,10962
26099,MI,Macomb County,94686.0,-32591.0,874235
26101,MI,Manistee County,2257.0,19.0,25365
26103,MI,Marquette County,9084.0,-349.0,66548
26105,MI,Mason County,3304.0,-104.0,29318
26107,MI,Mecosta County,5035.0,1379.0,40782
26109,MI,Menominee County,2691.0,5.0,23225
26111,MI,Midland County,9814.0,283.0,83762
26113,MI,Missaukee County,1843.0,556.0,15232
26115,MI,Monroe County,19948.0,45.0,155235
26117,MI,Montcalm County,6857.0,839.0,67209
26119,MI,Montmorency County,976.0,356.0,9557
26121,MI,Muskegon County,18352.0,117.0,175539
26123,MI,Newaygo County,6293.0,1685.0,50728
26125,MI,Oakland County,183826.0,8214.0,1271025
26127,MI,Oceana County,3220.0,584.0,26920
26129,MI,Ogemaw County,2820.0,1170.0,20919
26131,MI,Ontonagon County,968.0,415.0,5921
26133,MI,Osceola County,3289.0,1296.0,23279
26135,MI,Oscoda County,930.0,428.0,8391
26137,MI,Otsego County,2636.0,272.0,25561
26139,MI,Ottawa County,34491.0,3533.0,300918
26141,MI,Presque Isle County,1608.0,983.0,13343
26143,MI,Roscommon County,2525.0,647.0,23682
26145,MI,Saginaw County,23044.0,-899.0,188373
26147,MI,St. Clair County,17256.0,-1228.0,159668
26149,MI,St. Joseph County,5683.0,774.0,60778
26151,MI,Sanilac County,4572.0,1017.0,40482
26153,MI,Schoolcraft County,796.0,-166.0,8174
26155,MI,Shiawassee County,8673.0,-261.0,67967
26157,MI,Tuscola County,5416.0,-78.0,52908
26159,MI,Van Buren County,7803.0,99.0,75669
26161,MI,Washtenaw County,52690.0,-6891.0,366504
26163,MI,Wayne County,242476.0,189.0,1758942
26165,MI,Wexford County,3701.0,211.0,34018
27001,MN,Aitkin County,1831.0,632.0,16142
27003,MN,Anoka County,45291.0,180.0,369108
27005,MN,Becker County,3978.0,304.0,35363
27007,MN,Beltrami County,6105.0,925.0,46511
27009,MN,Benton County,5053.0,-1554.0,41509
27011,MN,Big Stone County,477.0,-229.0,5149
27013,MN,Blue Earth County,8251.0,112.0,69603
27015,MN,Brown County,2508.0,-285.0,25762
27017,MN,Carlton County,4774.0,-305.0,36544
27019,MN,Carver County,13995.0,1255.0,110120
27021,MN,Cass County,3293.0,275.0,31308
27023,MN,Chippewa County,1163.0,-199.0,12269
27025,MN,Chisago County,5800.0,-161.0,57898
27027,MN,Clay County,8884.0,-1092.0,65860
27029,MN,Clearwater County,849.0,97.0,8638
27031,MN,Cook County,393.0,-58.0,5721
27033,MN,Cottonwood County,1155.0,-63.0,11382
27035,MN,Crow Wing County,10094.0,3383.0,67884
27037,MN,Dakota County,58179.0,677.0,443272
27039,MN,Dodge County,2257.0,-371.0,20992
27041,MN,Douglas County,4609.0,151.0,39684
27043,MN,Faribault County,1721.0,164.0,13930
27045,MN,Fillmore County,2266.0,-31.0,21454
27047,MN,Freeborn County,3690.0,-348.0,30683
27049,MN,Goodhue County,6316.0,182.0,48041
27051,MN,Grant County,519.0,-139.0,6121
27053,MN,Hennepin County,172590.0,-88.0,1257066
27055,MN,Houston County,1828.0,-353.0,18727
27057,MN,Hubbard County,2372.0,224.0,21963
27059,MN,Isanti County,3927.0,260.0,42711
27061,MN,Itasca County,4946.0,191.0,45194
27063,MN,Jackson County,943.0,69.0,9898
27065,MN,Kanabec County,1628.0,235.0,16449
27067,MN,Kandiyohi County,5412.0,536.0,43771
27069,MN,Kittson County,444.0,87.0,4086
27071,MN,Koochiching County,1209.0,-382.0,11848
27073,MN,Lac qui Parle County,645.0,-146.0,6656
27075,MN,Lake County,1414.0,293.0,10912
27077,MN,Lake of the Woods County,383.0,43.0,3886
27079,MN,Le Sueur County,3098.0,786.0,29124
27081,MN,Lincoln County,588.0,59.0,5576
27083,MN,Lyon County,2647.0,210.0,25433
27085,MN,McLeod County,4270.0,-562.0,36734
27087,MN,Mahnomen County,720.0,-229.0,5339
27089,MN,Marshall County,874.0,65.0,8889
27091,MN,Martin County,2112.0,-193.0,19656
27093,MN,Meeker County,2150.0,-117.0,23526
27095,MN,Mille Lacs County,3746.0,1334.0,27295
27097,MN,Morrison County,4112.0,379.0,34237
27099,MN,Mower County,4989.0,-690.0,40050
27101,MN,Murray County,825.0,124.0,8040
27103,MN,Nicollet County,3457.0,-484.0,34343
27105,MN,Nobles County,1882.0,-458.0,21958
27107,MN,Norman County,609.0,-58.0,6371
27109,MN,Olmsted County,26653.0,-223.0,164036
27111,MN,Otter Tail County,6646.0,1318.0,60544
27113,MN,Pennington County,1548.0,-17.0,13816
27115,MN,Pine County,3339.0,648.0,29533
27117,MN,Pipestone County,958.0,265.0,9327
27119,MN,Polk County,3332.0,-733.0,30725
27121,MN,Pope County,1148.0,-381.0,11420
27123,MN,Ramsey County,71146.0,81.0,537303
27125,MN,Red Lake County,445.0,132.0,3881
27127,MN,Redwood County,1395.0,-187.0,15358
27129,MN,Renville County,1493.0,-36.0,14473
27131,MN,Rice County,7973.0,94.0,67523
27133,MN,Rock County,983.0,110.0,9554
27135,MN,Roseau County,1468.0,-96.0,15334
27137,MN,St. Louis County,19612.0,-6601.0,199558
27139,MN,Scott County,16239.0,-1685.0,154423
27141,MN,Sherburne County,11167.0,724.0,100540
27143,MN,Sibley County,1552.0,170.0,14928
27145,MN,Stearns County,22486.0,-480.0,160242
27147,MN,Steele County,4660.0,364.0,37429
27149,MN,Stevens County,1023.0,-328.0,9615
27151,MN,Swift County,944.0,115.0,9771
27153,MN,Todd County,2459.0,-519.0,25533
27155,MN,Traverse County,298.0,-63.0,3242
27157,MN,Wabasha County,2079.0,-353.0,21652
27159,MN,Wadena County,1704.0,-143.0,14236
27161,MN,Waseca County,2131.0,172.0,18914
27163,MN,Washington County,26699.0,-8244.0,276169
27165,MN,Watonwan County,1168.0,-26.0,11106
27167,MN,Wilkin County,568.0,-40.0,6358
27169,MN,Winona County,6849.0,-227.0,49469
27171,MN,Wright County,14010.0,682.0,148118
27173,MN,Yellow Medicine County,1041.0,23.0,9484
28001,MS,Adams County,4416.0,938.0,28517
28003,MS,Alcorn County,4662.0,-1428.0,34147
28005,MS,Amite County,1461.0,-127.0,12559
28007,MS,Attala County,2528.0,-488.0,17530
28009,MS,Benton County,991.0,-104.0,7556
28011,MS,Bolivar County,4495.0,177.0,29461
28013,MS,Calhoun County,2163.0,-291.0,12846
28015,MS,Carroll County,1402.0,267.0,9736
28017,MS,Chickasaw County,2723.0,-549.0,16863
28019,MS,Choctaw County,925.0,-436.0,8095
28021,MS,Claiborne County,1167.0,53.0,8775
28023,MS,Clarke County,1823.0,129.0,15203
28025,MS,Clay County,2809.0,169.0,18311
28027,MS,Coahoma County,3346.0,32.0,20235
28029,MS,Copiah County,4337.0,389.0,27712
28031,MS,Covington County,3043.0,-676.0,18142
28033,MS,DeSoto County,25219.0,1151.0,191144
28035,MS,Forrest County,9941.0,-2045.0,77976
28037,MS,Franklin County,872.0,-89.0,7611
28039,MS,George County,2926.0,-355.0,25199
28041,MS,Greene County,1520.0,40.0,13566
28043,MS,Grenada County,2656.0,359.0,21134
28045,MS,Hancock County,6023.0,-487.0,46007
28047,MS,Harrison County,28116.0,200.0,210443
28049,MS,Hinds County,28845.0,-287.0,217555
28051,MS,Holmes County,2466.0,240.0,16111
28053,MS,Humphreys County,1140.0,254.0,7354
28055,MS,Issaquena County,805.0,702.0,1262
28057,MS,Itawamba County,2894.0,-1023.0,23971
28059,MS,Jackson County,19535.0,716.0,144963
28061,MS,Jasper County,2331.0,-91.0,16077
28063,MS,Jefferson County,1071.0,302.0,7067
28065,MS,Jefferson Davis County,1632.0,25.0,11079
28067,MS,Jones County,8959.0,-1898.0,66440
28069,MS,Kemper County,1083.0,59.0,8670
28071,MS,Lafayette County,8250.0,-501.0,57730
28073,MS,Lamar County,9280.0,-619.0,65746
28075,MS,Lauderdale County,9150.0,543.0,71142
28077,MS,Lawrence County,1350.0,-606.0,11761
28079,MS,Leake County,3312.0,208.0,21203
28081,MS,Lee County,13588.0,-1381.0,82824
28083,MS,Leflore County,3271.0,84.0,26664
28085,MS,Lincoln County,4769.0,420.0,34764
28087,MS,Lowndes County,7027.0,-1797.0,57671
28089,MS,Madison County,13748.0,-419.0,111271
28091,MS,Marion County,3223.0,-615.0,24166
28093,MS,Marshall County,4519.0,-3.0,33905
28095,MS,Monroe County,4297.0,-1480.0,33568
28097,MS,Montgomery County,1542.0,-54.0,9563
28099,MS,Neshoba County,4069.0,-1291.0,28804
28101,MS,Newton County,2854.0,-10.0,21023
28103,MS,Noxubee County,1440.0,-92.0,10000
28105,MS,Oktibbeha County,6516.0,745.0,51384
28107,MS,Panola County,4663.0,-379.0,32592
28109,MS,Pearl River County,7148.0,-162.0,57183
28111,MS,Perry County,1318.0,-101.0,11398
28113,MS,Pike County,5695.0,-371.0,39687
28115,MS,Pontotoc County,4471.0,-375.0,31367
28117,MS,Prentiss County,3166.0,-1327.0,24891
28119,MS,Quitman County,891.0,246.0,5674
28121,MS,Rankin County,21353.0,478.0,158978
28123,MS,Scott County,3520.0,864.0,27560
28125,MS,Sharkey County,645.0,185.0,3462
28127,MS,Simpson County,3051.0,-361.0,25623
28129,MS,Smith County,1607.0,-472.0,14082
28131,MS,Stone County,2204.0,-550.0,18641
28133,MS,Sunflower County,3029.0,859.0,24837
28135,MS,Tallahatchie County,1504.0,169.0,12067
28137,MS,Tate County,4064.0,510.0,28259
28139,MS,Tippah County,2905.0,-626.0,21438
28141,MS,Tishomingo County,2549.0,-803.0,18621
28143,MS,Tunica County,1414.0,223.0,9407
28145,MS,Union County,3865.0,-558.0,28132
28147,MS,Walthall County,1881.0,-268.0,13824
28149,MS,Warren County,5206.0,108.0,42635
28151,MS,Washington County,4922.0,548.0,42524
28153,MS,Wayne County,2718.0,463.0,19583
28155,MS,Webster County,1319.0,-411.0,9944
28157,MS,Wilkinson County,957.0,205.0,8203
28159,MS,Winston County,2566.0,-510.0,17504
28161,MS,Yalobusha County,1416.0,-658.0,12413
28163,MS,Yazoo County,4079.0,-638.0,25893
29001,MO,Adair County,2557.0,405.0,25151
29003,MO,Andrew County,1872.0,-179.0,18016
29005,MO,Atchison County,548.0,-268.0,5161
29007,MO,Audrain County,2836.0,574.0,24482
29009,MO,Barry County,4146.0,1299.0,34944
29011,MO,Barton County,1168.0,-104.0,11695
29013,MO,Bates County,1944.0,381.0,16170
29015,MO,Benton County,2325.0,106.0,20233
29017,MO,Bollinger County,1069.0,-89.0,10531
29019,MO,Boone County,24927.0,-253.0,187721
29021,MO,Buchanan County,10812.0,-194.0,82891
29023,MO,Butler County,5263.0,624.0,42166
29025,MO,Caldwell County,874.0,212.0,8939
29027,MO,Callaway County,5368.0,-27.0,44723
29029,MO,Camden County,4188.0,537.0,43760
29031,MO,Cape Girardeau County,9528.0,629.0,82931
29033,MO,Carroll County,923.0,0.0,8420
29035,MO,Carter County,915.0,407.0,5254
29037,MO,Cass County,12589.0,590.0,110357
29039,MO,Cedar County,1571.0,44.0,14601
29041,MO,Chariton County,823.0,142.0,7395
29043,MO,Christian County,10389.0,796.0,93122
29045,MO,Clark County,756.0,164.0,6715
29047,MO,Clay County,14882.0,1075.0,256930
29049,MO,Clinton County,2454.0,407.0,21303
29051,MO,Cole County,9376.0,852.0,76956
29053,MO,Cooper County,1661.0,248.0,16763
29055,MO,Crawford County,2540.0,265.0,22659
29057,MO,Dade County,736.0,-31.0,7665
29059,MO,Dallas County,2347.0,417.0,17587
29061,MO,Daviess County,840.0,151.0,8457
29063,MO,DeKalb County,1047.0,266.0,11310
29065,MO,Dent County,1798.0,267.0,14488
29067,MO,Douglas County,1274.0,207.0,11981
29069,MO,Dunklin County,4740.0,220.0,27411
29071,MO,Franklin County,13031.0,-272.0,105793
29073,MO,Gasconade County,1691.0,255.0,14772
29075,MO,Gentry County,833.0,-100.0,6274
29077,MO,Greene County,33548.0,184.0,303197
29079,MO,Grundy County,1121.0,-30.0,9844
29081,MO,Harrison County,819.0,-72.0,8217
29083,MO,Henry County,2275.0,-578.0,22421
29085,MO,Hickory County,985.0,-6.0,8575
29087,MO,Holt County,377.0,-113.0,4254
29089,MO,Howard County,1156.0,-62.0,10179
29091,MO,Howell County,5062.0,833.0,40623
29093,MO,Iron County,1232.0,266.0,9413
29095,MO,Jackson County,107586.0,59658.0,716218
29097,MO,Jasper County,10558.0,1998.0,124016
29099,MO,Jefferson County,27277.0,414.0,229220
29101,MO,Johnson County,5910.0,208.0,54449
29103,MO,Knox County,443.0,12.0,3777
29105,MO,Laclede County,4561.0,1165.0,36345
29107,MO,Lafayette County,4142.0,928.0,32967
29109,MO,Lawrence County,4743.0,1470.0,38689
29111,MO,Lewis County,1202.0,-76.0,9886
29113,MO,Lincoln County,6031.0,-662.0,63182
29115,MO,Linn County,1265.0,266.0,11826
29117,MO,Livingston County,1540.0,22.0,14335
29119,MO,McDonald County,2419.0,196.0,23593
29121,MO,Macon County,1647.0,116.0,15076
29123,MO,Madison County,1379.0,-146.0,12757
29125,MO,Maries County,833.0,94.0,8432
29127,MO,Marion County,3499.0,96.0,28489
29129,MO,Mercer County,323.0,-20.0,3466
29131,MO,Miller County,2610.0,272.0,25403
29133,MO,Mississippi County,1600.0,-181.0,11665
29135,MO,Moniteau County,1391.0,105.0,15260
29137,MO,Monroe County,895.0,70.0,8635
29139,MO,Montgomery County,1162.0,-54.0,11479
29141,MO,Morgan County,2666.0,938.0,21786
29143,MO,New Madrid County,1887.0,-448.0,15710
29145,MO,Newton County,6415.0,1553.0,60096
29147,MO,Nodaway County,2181.0,-890.0,20715
29149,MO,Oregon County,1070.0,258.0,8703
29151,MO,Osage County,1307.0,91.0,13398
29153,MO,Ozark County,993.0,343.0,8954
29155,MO,Pemiscot County,2289.0,898.0,14865
29157,MO,Perry County,2175.0,-301.0,18878
29159,MO,Pettis County,4651.0,-1445.0,43397
29161,MO,Phelps County,5144.0,11.0,45273
29163,MO,Pike County,2115.0,212.0,17644
29165,MO,Platte County,14008.0,8776.0,110570
29167,MO,Polk County,4164.0,340.0,32659
29169,MO,Pulaski County,5990.0,1289.0,53810
29171,MO,Putnam County,398.0,9.0,4662
29173,MO,Ralls County,1070.0,67.0,10410
29175,MO,Randolph County,2521.0,-194.0,24626
29177,MO,Ray County,2478.0,179.0,23121
29179,MO,Reynolds County,939.0,433.0,5996
29181,MO,Ripley County,1125.0,159.0,10714
29183,MO,St. Charles County,54192.0,232.0,413798
29185,MO,St. Clair County,1048.0,-44.0,9595
29186,MO,Ste. Genevieve County,1928.0,22.0,18613
29187,MO,St. Francois County,9299.0,146.0,66906
29189,MO,St. Louis County,130440.0,-1335.0,990791
29195,MO,Saline County,2503.0,68.0,23003
29197,MO,Schuyler County,435.0,119.0,4000
29199,MO,Scotland County,526.0,222.0,4647
29201,MO,Scott County,4761.0,-644.0,37868
29203,MO,Shannon County,844.0,151.0,7216
29205,MO,Shelby County,634.0,-238.0,5996
29207,MO,Stoddard County,3269.0,1030.0,28390
29209,MO,Stone County,3993.0,1595.0,32134
29211,MO,Sullivan County,688.0,89.0,5816
29213,MO,Taney County,6234.0,464.0,56749
29215,MO,Texas County,2455.0,453.0,25304
29217,MO,Vernon County,2425.0,13.0,19599
29219,MO,Warren County,4077.0,387.0,37290
29221,MO,Washington County,3285.0,844.0,23392
29223,MO,Wayne County,1513.0,490.0,10817
29225,MO,Webster County,4554.0,914.0,40366
29227,MO,Worth County,357.0,125.0,1940
29229,MO,Wright County,2502.0,888.0,19143
29510,MO,St. Louis city,36781.0,1731.0,286193
30001,MT,Beaverhead County,1166.0,334.0,9747
30003,MT,Big Horn County,1813.0,-408.0,12826
30005,MT,Blaine County,542.0,-581.0,6972
30007,MT,Broadwater County,609.0,113.0,7771
30009,MT,Carbon County,1143.0,338.0,11236
30011,MT,Carter County,143.0,63.0,1403
30013,MT,Cascade County,12346.0,16.0,85001
30015,MT,Chouteau County,651.0,136.0,5908
30017,MT,Custer County,1170.0,117.0,12000
30019,MT,Daniels County,288.0,124.0,1645
30021,MT,Dawson County,764.0,-96.0,8807
30023,MT,Deer Lodge County,1012.0,-476.0,9544
30025,MT,Fallon County,233.0,8.0,3050
30027,MT,Fergus County,1157.0,167.0,11672
30029,MT,Flathead County,11838.0,-54.0,111885
30031,MT,Gallatin County,17261.0,-27.0,124938
30033,MT,Garfield County,143.0,60.0,1218
30035,MT,Glacier County,2052.0,-88.0,13650
30037,MT,Golden Valley County,211.0,165.0,826
30039,MT,Granite County,461.0,212.0,3497
30041,MT,Hill County,2461.0,555.0,16118
30043,MT,Jefferson County,1437.0,293.0,12831
30045,MT,Judith Basin County,234.0,120.0,2079
30047,MT,Lake County,3944.0,600.0,32853
30049,MT,Lewis and Clark County,8742.0,-102.0,73784
30051,MT,Liberty County,201.0,-54.0,1974
30053,MT,Lincoln County,2789.0,891.0,21510
30055,MT,McCone County,172.0,43.0,1711
30057,MT,Madison County,1030.0,110.0,9252
30059,MT,Meagher County,205.0,-99.0,2026
30061,MT,Mineral County,363.0,-218.0,5020
30063,MT,Missoula County,16436.0,1324.0,121011
30065,MT,Musselshell County,450.0,129.0,5169
30067,MT,Park County,1793.0,-453.0,17753
30069,MT,Petroleum County,285.0,270.0,521
30071,MT,Phillips County,406.0,151.0,4228
30073,MT,Pondera County,591.0,-14.0,6092
30075,MT,Powder River County,261.0,134.0,1732
30077,MT,Powell County,697.0,-8.0,7078
30079,MT,Prairie County,245.0,150.0,1108
30081,MT,Ravalli County,4651.0,1901.0,47177
30083,MT,Richland County,1108.0,191.0,11230
30085,MT,Roosevelt County,1158.0,-383.0,10537
30087,MT,Rosebud County,799.0,-512.0,8152
30089,MT,Sanders County,1608.0,846.0,13384
30091,MT,Sheridan County,259.0,-68.0,3555
30093,MT,Silver Bow County,4426.0,1062.0,35947
30095,MT,Stillwater County,938.0,474.0,9169
30097,MT,Sweet Grass County,363.0,71.0,3727
30099,MT,Teton County,490.0,-85.0,6346
30101,MT,Toole County,469.0,90.0,5077
30103,MT,Treasure County,171.0,139.0,754
30105,MT,Valley County,684.0,-1.0,7542
30107,MT,Wheatland County,273.0,96.0,2038
30109,MT,Wibaux County,235.0,169.0,927
30111,MT,Yellowstone County,18938.0,919.0,169870
31001,NE,Adams County,3483.0,625.0,30947
31003,NE,Antelope County,444.0,27.0,6305
31005,NE,Arthur County,63.0,58.0,425
31007,NE,Banner County,58.0,28.0,657
31009,NE,Blaine County,196.0,174.0,452
31011,NE,Boone County,464.0,61.0,5366
31013,NE,Box Butte County,1008.0,249.0,10683
31015,NE,Boyd County,217.0,55.0,1730
31017,NE,Brown County,154.0,-80.0,2883
31019,NE,Buffalo County,5195.0,232.0,50532
31021,NE,Burt County,587.0,36.0,6770
31023,NE,Butler County,780.0,-90.0,8443
31025,NE,Cass County,3024.0,228.0,27152
31027,NE,Cedar County,697.0,109.0,8366
31029,NE,Chase County,317.0,82.0,3754
31031,NE,Cherry County,345.0,187.0,5485
31033,NE,Cheyenne County,973.0,137.0,9526
31035,NE,Clay County,532.0,-38.0,6049
31037,NE,Colfax County,954.0,89.0,10453
31039,NE,Cuming County,868.0,295.0,8953
31041,NE,Custer County,1110.0,382.0,10504
31043,NE,Dakota County,2287.0,-378.0,21116
31045,NE,Dawes County,660.0,316.0,8252
31047,NE,Dawson County,2347.0,780.0,23905
31049,NE,Deuel County,173.0,78.0,1901
31051,NE,Dixon County,508.0,4.0,5516
31053,NE,Dodge County,4651.0,250.0,37045
31055,NE,Douglas County,66973.0,-8018.0,586106
31057,NE,Dundy County,172.0,53.0,1595
31059,NE,Fillmore County,412.0,-81.0,5541
31061,NE,Franklin County,172.0,35.0,2850
31063,NE,Frontier County,150.0,-11.0,2611
31065,NE,Furnas County,340.0,-117.0,4570
31067,NE,Gage County,2134.0,517.0,21564
31069,NE,Garden County,176.0,-24.0,1835
31071,NE,Garfield County,206.0,52.0,1787
31073,NE,Gosper County,202.0,50.0,1835
31075,NE,Grant County,125.0,102.0,584
31077,NE,Greeley County,233.0,90.0,2235
31079,NE,Hall County,7395.0,-271.0,62096
31081,NE,Hamilton County,901.0,-257.0,9439
31083,NE,Harlan County,287.0,235.0,3032
31085,NE,Hayes County,225.0,210.0,864
31087,NE,Hitchcock County,154.0,-30.0,2614
31089,NE,Holt County,1062.0,136.0,10013
31091,NE,Hooker County,306.0,278.0,682
31093,NE,Howard County,601.0,157.0,6509
31095,NE,Jefferson County,624.0,208.0,7140
31097,NE,Johnson County,617.0,461.0,5245
31099,NE,Kearney County,487.0,82.0,6706
31101,NE,Keith County,764.0,150.0,8179
31103,NE,Keya Paha County,158.0,124.0,805
31105,NE,Kimball County,192.0,-16.0,3336
31107,NE,Knox County,723.0,96.0,8307
31109,NE,Lancaster County,41769.0,-111.0,324434
31111,NE,Lincoln County,3905.0,-252.0,33614
31113,NE,Logan County,184.0,140.0,685
31115,NE,Loup County,171.0,150.0,601
31117,NE,McPherson County,53.0,33.0,379
31119,NE,Madison County,4067.0,-238.0,35414
31121,NE,Merrick County,609.0,-117.0,7715
31123,NE,Morrill County,500.0,109.0,4522
31125,NE,Nance County,199.0,-65.0,3317
31127,NE,Nemaha County,583.0,140.0,7036
31129,NE,Nuckolls County,446.0,88.0,4069
31131,NE,Otoe County,1500.0,145.0,16186
31133,NE,Pawnee County,285.0,110.0,2531
31135,NE,Perkins County,178.0,26.0,2827
31137,NE,Phelps County,740.0,-230.0,8988
31139,NE,Pierce County,590.0,86.0,7317
31141,NE,Platte County,3855.0,217.0,34355
31143,NE,Polk County,452.0,5.0,5240
31145,NE,Red Willow County,1058.0,351.0,10528
31147,NE,Richardson County,770.0,-156.0,7730
31149,NE,Rock County,242.0,211.0,1241
31151,NE,Saline County,2052.0,522.0,14548
31153,NE,Sarpy County,23493.0,-248.0,196427
31155,NE,Saunders County,2532.0,782.0,23177
31157,NE,Scotts Bluff County,4165.0,376.0,35769
31159,NE,Seward County,1740.0,648.0,17625
31161,NE,Sheridan County,394.0,152.0,5006
31163,NE,Sherman County,254.0,33.0,3006
31165,NE,Sioux County,148.0,127.0,1127
31167,NE,Stanton County,458.0,277.0,5765
31169,NE,Thayer County,421.0,-48.0,4854
31171,NE,Thomas County,157.0,128.0,665
31173,NE,Thurston County,619.0,-287.0,6555
31175,NE,Valley County,285.0,6.0,4058
31177,NE,Washington County,1877.0,-137.0,21167
31179,NE,Wayne County,1004.0,310.0,9899
31181,NE,Webster County,282.0,14.0,3339
31183,NE,Wheeler County,207.0,162.0,782
31185,NE,York County,1374.0,-535.0,14312
32001,NV,Churchill County,2591.0,-477.0,25798
32003,NV,Clark County,342431.0,59259.0,2322535
32005,NV,Douglas County,4636.0,1279.0,49662
32007,NV,Elko County,3916.0,909.0,53979
32009,NV,Esmeralda County,169.0,108.0,747
32011,NV,Eureka County,179.0,243.0,1863
32013,NV,Humboldt County,1442.0,1944.0,17296
32015,NV,Lander County,595.0,144.0,5761
32017,NV,Lincoln County,518.0,581.0,4440
32019,NV,Lyon County,5445.0,997.0,61628
32021,NV,Mineral County,667.0,-146.0,4537
32023,NV,Nye County,8988.0,5244.0,54769
32027,NV,Pershing County,642.0,-484.0,6450
32029,NV,Storey County,449.0,502.0,4165
32031,NV,Washoe County,55288.0,1429.0,496980
32033,NV,White Pine County,739.0,442.0,8746
32510,NV,Carson City,7151.0,-202.0,58065
33001,NH,Belknap County,7549.0,-49.0,64705
33003,NH,Carroll County,5732.0,-34.0,52154
33005,NH,Cheshire County,8973.0,-199.0,77463
33007,NH,Coos County,3952.0,466.0,31476
33009,NH,Grafton County,12787.0,-411.0,93131
33011,NH,Hillsborough County,53734.0,693.0,427493
33013,NH,Merrimack County,18335.0,58.0,156459
33015,NH,Rockingham County,38014.0,293.0,319633
33017,NH,Strafford County,16832.0,26.0,132571
33019,NH,Sullivan County,5554.0,153.0,43918
34001,NJ,Atlantic County,33136.0,-5205.0,275382
34003,NJ,Bergen County,150221.0,-1405.0,953540
34005,NJ,Burlington County,60712.0,-2462.0,466101
34007,NJ,Camden County,74203.0,-583.0,524649
34009,NJ,Cape May County,13301.0,1227.0,95405
34011,NJ,Cumberland County,22933.0,-638.0,151347
34013,NJ,Essex County,125717.0,841.0,849724
34015,NJ,Gloucester County,37688.0,-227.0,306767
34017,NJ,Hudson County,106402.0,195.0,702381
34019,NJ,Hunterdon County,17211.0,492.0,129805
34021,NJ,Mercer County,52673.0,-1134.0,380779
34023,NJ,Middlesex County,126735.0,1143.0,861094
34025,NJ,Monmouth County,72523.0,-19894.0,644228
34027,NJ,Morris County,71308.0,-6699.0,511219
34029,NJ,Ocean County,85489.0,-34.0,655663
34031,NJ,Passaic County,78684.0,-67.0,513634
34033,NJ,Salem County,7870.0,553.0,65157
34035,NJ,Somerset County,45634.0,-10.0,347047
34037,NJ,Sussex County,19244.0,-205.0,145575
34039,NJ,Union County,82206.0,278.0,570417
34041,NJ,Warren County,13563.0,-227.0,110903
35001,NM,Bernalillo County,95600.0,372.0,672957
35003,NM,Catron County,444.0,213.0,3793
35005,NM,Chaves County,10356.0,1251.0,63892
35006,NM,Cibola County,4519.0,-319.0,26871
35007,NM,Colfax County,1253.0,193.0,12272
35009,NM,Curry County,5660.0,-338.0,47430
35011,NM,De Baca County,70.0,-266.0,1692
35013,NM,Doña Ana County,34650.0,-202.0,223530
35015,NM,Eddy County,6453.0,-2.0,60203
35017,NM,Grant County,4299.0,-981.0,27693
35019,NM,Guadalupe County,709.0,-35.0,4316
35021,NM,Harding County,327.0,284.0,621
35023,NM,Hidalgo County,567.0,-38.0,4011
35025,NM,Lea County,8484.0,753.0,72343
35027,NM,Lincoln County,2817.0,60.0,20343
35028,NM,Los Alamos County,4315.0,807.0,19273
35029,NM,Luna County,3767.0,768.0,25693
35031,NM,McKinley County,12267.0,-2634.0,69931
35033,NM,Mora County,512.0,5.0,4147
35035,NM,Otero County,8538.0,493.0,68517
35037,NM,Quay County,1307.0,387.0,8529
35039,NM,Rio Arriba County,6373.0,-416.0,39991
35041,NM,Roosevelt County,2722.0,176.0,18858
35043,NM,Sandoval County,22490.0,-513.0,153597
35045,NM,San Juan County,15562.0,-7710.0,120569
35047,NM,San Miguel County,4141.0,29.0,26902
35049,NM,Santa Fe County,21680.0,-1045.0,155761
35051,NM,Sierra County,1307.0,336.0,11474
35053,NM,Socorro County,2580.0,477.0,16111
35055,NM,Taos County,3939.0,22.0,34590
35057,NM,Torrance County,2238.0,766.0,15383
35059,NM,Union County,473.0,75.0,3982
35061,NM,Valencia County,10768.0,-334.0,78201
36001,NY,Albany County,37729.0,2575.0,315921
36003,NY,Allegany County,6312.0,2760.0,46726
36007,NY,Broome County,23677.0,241.0,197258
36009,NY,Cattaraugus County,11322.0,4004.0,76050
36011,NY,Cayuga County,9644.0,1274.0,74679
36013,NY,Chautauqua County,17236.0,6309.0,125344
36015,NY,Chemung County,11844.0,916.0,81641
36017,NY,Chenango County,5650.0,821.0,46331
36019,NY,Clinton County,10761.0,-1150.0,78037
36021,NY,Columbia County,7119.0,815.0,61108
36023,NY,Cortland County,5641.0,-24.0,46081
36025,NY,Delaware County,5178.0,842.0,44774
36027,NY,Dutchess County,36030.0,16.0,297609
36029,NY,Erie County,111395.0,-684.0,948423
36031,NY,Essex County,4322.0,613.0,36763
36033,NY,Franklin County,5368.0,17.0,46393
36035,NY,Fulton County,6615.0,-502.0,52256
